GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0021853	cerebral cortex GABAergic interneuron mi...	3	0	0.07	1	1	BP
GO:0021870	Cajal-Retzius cell differentiation	1	0	0.02	1	1	BP
GO:0021871	forebrain regionalization	20	0	0.44	1	1	BP
GO:0021874	Wnt signaling pathway involved in forebr...	8	0	0.17	1	1	BP
GO:0021877	forebrain neuron fate commitment	7	0	0.15	1	1	BP
GO:0021881	Wnt-activated signaling pathway involved...	1	0	0.02	1	1	BP
GO:0021892	cerebral cortex GABAergic interneuron di...	4	0	0.09	1	1	BP
GO:0021894	cerebral cortex GABAergic interneuron de...	4	0	0.09	1	1	BP
GO:0021896	forebrain astrocyte differentiation	1	0	0.02	1	1	BP
GO:0021897	forebrain astrocyte development	1	0	0.02	1	1	BP
GO:0021898	commitment of multipotent stem cells to ...	2	0	0.04	1	1	BP
GO:0021899	fibroblast growth factor receptor signal...	1	0	0.02	1	1	BP
GO:0021902	commitment of neuronal cell to specific ...	3	0	0.07	1	1	BP
GO:0021903	rostrocaudal neural tube patterning	23	0	0.5	1	1	BP
GO:0021904	dorsal/ventral neural tube patterning	27	0	0.59	1	1	BP
GO:0021905	forebrain-midbrain boundary formation	1	0	0.02	1	1	BP
GO:0021910	smoothened signaling pathway involved in...	9	0	0.2	1	1	BP
GO:0021912	regulation of transcription from RNA pol...	2	0	0.04	1	1	BP
GO:0021913	regulation of transcription from RNA pol...	3	0	0.07	1	1	BP
GO:0021914	negative regulation of smoothened signal...	6	0	0.13	1	1	BP
GO:0021917	somatic motor neuron fate commitment	1	0	0.02	1	1	BP
GO:0021918	regulation of transcription from RNA pol...	1	0	0.02	1	1	BP
GO:0021919	BMP signaling pathway involved in spinal...	4	0	0.09	1	1	BP
GO:0021920	regulation of transcription from RNA pol...	2	0	0.04	1	1	BP
GO:0021921	regulation of cell proliferation in dors...	1	0	0.02	1	1	BP
GO:0021924	cell proliferation in external granule l...	9	0	0.2	1	1	BP
GO:0021930	cerebellar granule cell precursor prolif...	9	0	0.2	1	1	BP
GO:0021934	hindbrain tangential cell migration	1	0	0.02	1	1	BP
GO:0021935	cerebellar granule cell precursor tangen...	1	0	0.02	1	1	BP
GO:0021936	regulation of cerebellar granule cell pr...	6	0	0.13	1	1	BP
GO:0021937	cerebellar Purkinje cell-granule cell pr...	4	0	0.09	1	1	BP
GO:0021938	smoothened signaling pathway involved in...	3	0	0.07	1	1	BP
GO:0021940	positive regulation of cerebellar granul...	6	0	0.13	1	1	BP
GO:0021942	radial glia guided migration of Purkinje...	6	0	0.13	1	1	BP
GO:0021952	central nervous system projection neuron...	18	0	0.39	1	1	BP
GO:0021955	central nervous system neuron axonogenes...	30	0	0.65	1	1	BP
GO:0021956	central nervous system interneuron axono...	1	0	0.02	1	1	BP
GO:0021957	corticospinal tract morphogenesis	5	0	0.11	1	1	BP
GO:0021960	anterior commissure morphogenesis	4	0	0.09	1	1	BP
GO:0021965	spinal cord ventral commissure morphogen...	4	0	0.09	1	1	BP
GO:0021966	corticospinal neuron axon guidance	1	0	0.02	1	1	BP
GO:0021972	corticospinal neuron axon guidance throu...	1	0	0.02	1	1	BP
GO:0021978	telencephalon regionalization	14	0	0.31	1	1	BP
GO:0021983	pituitary gland development	39	0	0.85	1	1	BP
GO:0021984	adenohypophysis development	21	0	0.46	1	1	BP
GO:0021985	neurohypophysis development	4	0	0.09	1	1	BP
GO:0021986	habenula development	5	0	0.11	1	1	BP
GO:0021993	initiation of neural tube closure	1	0	0.02	1	1	BP
GO:0021995	neuropore closure	2	0	0.04	1	1	BP
GO:0021997	neural plate axis specification	3	0	0.07	1	1	BP
GO:0021998	neural plate mediolateral regionalizatio...	1	0	0.02	1	1	BP
GO:0021999	neural plate anterior/posterior regional...	11	0	0.24	1	1	BP
GO:0022001	negative regulation of anterior neural c...	2	0	0.04	1	1	BP
GO:0022002	negative regulation of anterior neural c...	2	0	0.04	1	1	BP
GO:0022004	midbrain-hindbrain boundary maturation d...	1	0	0.02	1	1	BP
GO:0022006	zona limitans intrathalamica formation	1	0	0.02	1	1	BP
GO:0022007	convergent extension involved in neural ...	3	0	0.07	1	1	BP
GO:0022009	central nervous system vasculogenesis	3	0	0.07	1	1	BP
GO:0022011	myelination in peripheral nervous system	20	0	0.44	1	1	BP
GO:0022012	subpallium cell proliferation in forebra...	1	0	0.02	1	1	BP
GO:0022013	pallium cell proliferation in forebrain	1	0	0.02	1	1	BP
GO:0022018	lateral ganglionic eminence cell prolife...	1	0	0.02	1	1	BP
GO:0022027	interkinetic nuclear migration	7	0	0.15	1	1	BP
GO:0022030	telencephalon glial cell migration	13	0	0.28	1	1	BP
GO:0022035	rhombomere cell migration	2	0	0.04	1	1	BP
GO:0022038	corpus callosum development	9	0	0.2	1	1	BP
GO:0022400	regulation of rhodopsin mediated signali...	16	0	0.35	1	1	BP
GO:0022401	negative adaptation of signaling pathway	17	0	0.37	1	1	BP
GO:0022410	circadian sleep/wake cycle process	69	0	1.5	1	1	BP
GO:0022413	reproductive process in single-celled or...	1	0	0.02	1	1	BP
GO:0022417	protein maturation by protein folding	8	0	0.17	1	1	BP
GO:0022605	mammalian oogenesis stage	5	0	0.11	1	1	BP
GO:0022606	establishment of proximal/distal cell po...	3	0	0.07	1	1	BP
GO:0022608	multicellular organism adhesion	1	0	0.02	1	1	BP
GO:0022609	multicellular organism adhesion to subst...	1	0	0.02	1	1	BP
GO:0022615	protein to membrane docking	2	0	0.04	1	1	BP
GO:0022622	root system development	1	0	0.02	1	1	BP
GO:0023016	signal transduction by trans-phosphoryla...	1	0	0.02	1	1	BP
GO:0023019	signal transduction involved in regulati...	11	0	0.24	1	1	BP
GO:0023021	termination of signal transduction	4	0	0.09	1	1	BP
GO:0023035	CD40 signaling pathway	5	0	0.11	1	1	BP
GO:0023041	neuronal signal transduction	23	0	0.5	1	1	BP
GO:0030002	cellular anion homeostasis	20	0	0.44	1	1	BP
GO:0030007	cellular potassium ion homeostasis	7	0	0.15	1	1	BP
GO:0030026	cellular manganese ion homeostasis	1	0	0.02	1	1	BP
GO:0030033	microvillus assembly	10	0	0.22	1	1	BP
GO:0030034	microvillar actin bundle assembly	1	0	0.02	1	1	BP
GO:0030035	microspike assembly	2	0	0.04	1	1	BP
GO:0030037	actin filament reorganization involved i...	9	0	0.2	1	1	BP
GO:0030042	actin filament depolymerization	21	0	0.46	1	1	BP
GO:0030043	actin filament fragmentation	1	0	0.02	1	1	BP
GO:0030046	parallel actin filament bundle assembly	3	0	0.07	1	1	BP
GO:0030047	actin modification	1	0	0.02	1	1	BP
GO:0030049	muscle filament sliding	22	0	0.48	1	1	BP
GO:0030050	vesicle transport along actin filament	5	0	0.11	1	1	BP
GO:0030071	regulation of mitotic metaphase/anaphase...	54	0	1.18	1	1	BP
GO:0030091	protein repair	3	0	0.07	1	1	BP
GO:0030148	sphingolipid biosynthetic process	52	0	1.13	1	1	BP
GO:0030149	sphingolipid catabolic process	17	0	0.37	1	1	BP
GO:0030150	protein import into mitochondrial matrix	12	0	0.26	1	1	BP
GO:0030157	pancreatic juice secretion	2	0	0.04	1	1	BP
GO:0030164	protein denaturation	1	0	0.02	1	1	BP
GO:0030166	proteoglycan biosynthetic process	49	0	1.07	1	1	BP
GO:0030167	proteoglycan catabolic process	5	0	0.11	1	1	BP
GO:0030174	regulation of DNA-dependent DNA replicat...	12	0	0.26	1	1	BP
GO:0030186	melatonin metabolic process	2	0	0.04	1	1	BP
GO:0030187	melatonin biosynthetic process	2	0	0.04	1	1	BP
GO:0030194	positive regulation of blood coagulation	23	0	0.5	1	1	BP
GO:0030195	negative regulation of blood coagulation	30	0	0.65	1	1	BP
GO:0030200	heparan sulfate proteoglycan catabolic p...	4	0	0.09	1	1	BP
GO:0030201	heparan sulfate proteoglycan metabolic p...	28	0	0.61	1	1	BP
GO:0030202	heparin metabolic process	7	0	0.15	1	1	BP
GO:0030204	chondroitin sulfate metabolic process	35	0	0.76	1	1	BP
GO:0030205	dermatan sulfate metabolic process	9	0	0.2	1	1	BP
GO:0030206	chondroitin sulfate biosynthetic process	16	0	0.35	1	1	BP
GO:0030207	chondroitin sulfate catabolic process	14	0	0.31	1	1	BP
GO:0030208	dermatan sulfate biosynthetic process	8	0	0.17	1	1	BP
GO:0030209	dermatan sulfate catabolic process	1	0	0.02	1	1	BP
GO:0030210	heparin biosynthetic process	6	0	0.13	1	1	BP
GO:0030212	hyaluronan metabolic process	15	0	0.33	1	1	BP
GO:0030213	hyaluronan biosynthetic process	5	0	0.11	1	1	BP
GO:0030214	hyaluronan catabolic process	7	0	0.15	1	1	BP
GO:0030220	platelet formation	7	0	0.15	1	1	BP
GO:0030221	basophil differentiation	1	0	0.02	1	1	BP
GO:0030222	eosinophil differentiation	2	0	0.04	1	1	BP
GO:0030223	neutrophil differentiation	4	0	0.09	1	1	BP
GO:0030224	monocyte differentiation	19	0	0.41	1	1	BP
GO:0030225	macrophage differentiation	26	0	0.57	1	1	BP
GO:0030237	female sex determination	13	0	0.28	1	1	BP
GO:0030238	male sex determination	10	0	0.22	1	1	BP
GO:0030240	skeletal muscle thin filament assembly	9	0	0.2	1	1	BP
GO:0030241	skeletal muscle myosin thick filament as...	10	0	0.22	1	1	BP
GO:0030252	growth hormone secretion	16	0	0.35	1	1	BP
GO:0030259	lipid glycosylation	6	0	0.13	1	1	BP
GO:0030261	chromosome condensation	116	0	2.53	1	1	BP
GO:0030263	apoptotic chromosome condensation	4	0	0.09	1	1	BP
GO:0030265	phospholipase C-activating rhodopsin med...	3	0	0.07	1	1	BP
GO:0030299	intestinal cholesterol absorption	6	0	0.13	1	1	BP
GO:0030300	regulation of intestinal cholesterol abs...	1	0	0.02	1	1	BP
GO:0030302	deoxynucleotide transport	3	0	0.07	1	1	BP
GO:0030308	negative regulation of cell growth	114	0	2.49	1	1	BP
GO:0030318	melanocyte differentiation	20	0	0.44	1	1	BP
GO:0030320	cellular monovalent inorganic anion home...	20	0	0.44	1	1	BP
GO:0030321	transepithelial chloride transport	3	0	0.07	1	1	BP
GO:0030322	stabilization of membrane potential	10	0	0.22	1	1	BP
GO:0030325	adrenal gland development	12	0	0.26	1	1	BP
GO:0030327	prenylated protein catabolic process	1	0	0.02	1	1	BP
GO:0030328	prenylcysteine catabolic process	1	0	0.02	1	1	BP
GO:0030329	prenylcysteine metabolic process	1	0	0.02	1	1	BP
GO:0030330	DNA damage response, signal transduction...	65	0	1.42	1	1	BP
GO:0030381	chorion-containing eggshell pattern form...	5	0	0.11	1	1	BP
GO:0030388	fructose 1,6-bisphosphate metabolic proc...	1	0	0.02	1	1	BP
GO:0030389	fructosamine metabolic process	2	0	0.04	1	1	BP
GO:0030393	fructoselysine metabolic process	1	0	0.02	1	1	BP
GO:0030397	membrane disassembly	14	0	0.31	1	1	BP
GO:0030421	defecation	29	0	0.63	1	1	BP
GO:0030422	production of siRNA involved in RNA inte...	24	0	0.52	1	1	BP
GO:0030423	targeting of mRNA for destruction involv...	55	0	1.2	1	1	BP
GO:0030432	peristalsis	4	0	0.09	1	1	BP
GO:0030435	sporulation resulting in formation of a ...	1	0	0.02	1	1	BP
GO:0030436	asexual sporulation	1	0	0.02	1	1	BP
GO:0030447	filamentous growth	2	0	0.04	1	1	BP
GO:0030449	regulation of complement activation	16	0	0.35	1	1	BP
GO:0030473	nuclear migration along microtubule	3	0	0.07	1	1	BP
GO:0030474	spindle pole body duplication	1	0	0.02	1	1	BP
GO:0030488	tRNA methylation	25	0	0.55	1	1	BP
GO:0030490	maturation of SSU-rRNA	51	0	1.11	1	1	BP
GO:0030491	heteroduplex formation	2	0	0.04	1	1	BP
GO:0030497	fatty acid elongation	7	0	0.15	1	1	BP
GO:0030502	negative regulation of bone mineralizati...	3	0	0.07	1	1	BP
GO:0030514	negative regulation of BMP signaling pat...	41	0	0.89	1	1	BP
GO:0030517	negative regulation of axon extension	31	0	0.68	1	1	BP
GO:0030536	larval feeding behavior	9	0	0.2	1	1	BP
GO:0030537	larval behavior	50	0	1.09	1	1	BP
GO:0030538	embryonic genitalia morphogenesis	5	0	0.11	1	1	BP
GO:0030540	female genitalia development	15	0	0.33	1	1	BP
GO:0030541	plasmid partitioning	3	0	0.07	1	1	BP
GO:0030575	nuclear body organization	8	0	0.17	1	1	BP
GO:0030576	Cajal body organization	5	0	0.11	1	1	BP
GO:0030578	PML body organization	2	0	0.04	1	1	BP
GO:0030579	ubiquitin-dependent SMAD protein catabol...	2	0	0.04	1	1	BP
GO:0030587	sorocarp development	7	0	0.15	1	1	BP
GO:0030588	pseudocleavage	13	0	0.28	1	1	BP
GO:0030589	pseudocleavage involved in syncytial bla...	8	0	0.17	1	1	BP
GO:0030590	first cell cycle pseudocleavage	5	0	0.11	1	1	BP
GO:0030638	polyketide metabolic process	4	0	0.09	1	1	BP
GO:0030643	cellular phosphate ion homeostasis	4	0	0.09	1	1	BP
GO:0030644	cellular chloride ion homeostasis	16	0	0.35	1	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	5	0	0.11	1	1	BP
GO:0030702	chromatin silencing at centromere	4	0	0.09	1	1	BP
GO:0030704	vitelline membrane formation	3	0	0.07	1	1	BP
GO:0030706	germarium-derived oocyte differentiation	71	0	1.55	1	1	BP
GO:0030708	germarium-derived female germ-line cyst ...	8	0	0.17	1	1	BP
GO:0030709	border follicle cell delamination	3	0	0.07	1	1	BP
GO:0030713	ovarian follicle cell stalk formation	13	0	0.28	1	1	BP
GO:0030715	oocyte growth in germarium-derived egg c...	1	0	0.02	1	1	BP
GO:0030716	oocyte fate determination	76	0	1.66	1	1	BP
GO:0030719	P granule organization	17	0	0.37	1	1	BP
GO:0030720	oocyte localization involved in germariu...	53	0	1.16	1	1	BP
GO:0030721	spectrosome organization	3	0	0.07	1	1	BP
GO:0030726	male germline ring canal formation	3	0	0.07	1	1	BP
GO:0030727	germarium-derived female germ-line cyst ...	23	0	0.5	1	1	BP
GO:0030808	regulation of nucleotide biosynthetic pr...	73	0	1.59	1	1	BP
GO:0030809	negative regulation of nucleotide biosyn...	36	0	0.78	1	1	BP
GO:0030810	positive regulation of nucleotide biosyn...	24	0	0.52	1	1	BP
GO:0030811	regulation of nucleotide catabolic proce...	54	0	1.18	1	1	BP
GO:0030812	negative regulation of nucleotide catabo...	33	0	0.72	1	1	BP
GO:0030813	positive regulation of nucleotide catabo...	17	0	0.37	1	1	BP
GO:0030834	regulation of actin filament depolymeriz...	16	0	0.35	1	1	BP
GO:0030835	negative regulation of actin filament de...	15	0	0.33	1	1	BP
GO:0030836	positive regulation of actin filament de...	2	0	0.04	1	1	BP
GO:0030845	phospholipase C-inhibiting G protein-cou...	1	0	0.02	1	1	BP
GO:0030846	termination of RNA polymerase II transcr...	1	0	0.02	1	1	BP
GO:0030857	negative regulation of epithelial cell d...	22	0	0.48	1	1	BP
GO:0030860	regulation of polarized epithelial cell ...	2	0	0.04	1	1	BP
GO:0030862	positive regulation of polarized epithel...	1	0	0.02	1	1	BP
GO:0030866	cortical actin cytoskeleton organization	76	0	1.66	1	1	BP
GO:0030878	thyroid gland development	19	0	0.41	1	1	BP
GO:0030890	positive regulation of B cell proliferat...	15	0	0.33	1	1	BP
GO:0030903	notochord development	26	0	0.57	1	1	BP
GO:0030910	olfactory placode formation	4	0	0.09	1	1	BP
GO:0030917	midbrain-hindbrain boundary development	21	0	0.46	1	1	BP
GO:0030920	peptidyl-serine acetylation	1	0	0.02	1	1	BP
GO:0030948	negative regulation of vascular endothel...	7	0	0.15	1	1	BP
GO:0030950	establishment or maintenance of actin cy...	6	0	0.13	1	1	BP
GO:0030951	establishment or maintenance of microtub...	31	0	0.68	1	1	BP
GO:0030952	establishment or maintenance of cytoskel...	39	0	0.85	1	1	BP
GO:0030953	astral microtubule organization	12	0	0.26	1	1	BP
GO:0030954	astral microtubule nucleation	3	0	0.07	1	1	BP
GO:0030961	peptidyl-arginine hydroxylation	3	0	0.07	1	1	BP
GO:0030974	thiamine pyrophosphate transmembrane tra...	3	0	0.07	1	1	BP
GO:0030997	regulation of centriole-centriole cohesi...	4	0	0.09	1	1	BP
GO:0030999	linear element assembly	1	0	0.02	1	1	BP
GO:0031000	response to caffeine	30	0	0.65	1	1	BP
GO:0031001	response to brefeldin A	1	0	0.02	1	1	BP
GO:0031017	exocrine pancreas development	12	0	0.26	1	1	BP
GO:0031018	endocrine pancreas development	48	0	1.05	1	1	BP
GO:0031023	microtubule organizing center organizati...	148	0	3.23	1	1	BP
GO:0031034	myosin filament assembly	15	0	0.33	1	1	BP
GO:0031036	myosin II filament assembly	2	0	0.04	1	1	BP
GO:0031048	chromatin silencing by small RNA	13	0	0.28	1	1	BP
GO:0031050	dsRNA processing	45	0	0.98	1	1	BP
GO:0031053	primary miRNA processing	8	0	0.17	1	1	BP
GO:0031054	pre-miRNA processing	17	0	0.37	1	1	BP
GO:0031056	regulation of histone modification	111	0	2.42	1	1	BP
GO:0031057	negative regulation of histone modificat...	34	0	0.74	1	1	BP
GO:0031058	positive regulation of histone modificat...	71	0	1.55	1	1	BP
GO:0031060	regulation of histone methylation	54	0	1.18	1	1	BP
GO:0031061	negative regulation of histone methylati...	17	0	0.37	1	1	BP
GO:0031062	positive regulation of histone methylati...	37	0	0.81	1	1	BP
GO:0031063	regulation of histone deacetylation	19	0	0.41	1	1	BP
GO:0031064	negative regulation of histone deacetyla...	2	0	0.04	1	1	BP
GO:0031065	positive regulation of histone deacetyla...	10	0	0.22	1	1	BP
GO:0031077	post-embryonic camera-type eye developme...	5	0	0.11	1	1	BP
GO:0031081	nuclear pore distribution	2	0	0.04	1	1	BP
GO:0031086	nuclear-transcribed mRNA catabolic proce...	1	0	0.02	1	1	BP
GO:0031087	deadenylation-independent decapping of n...	1	0	0.02	1	1	BP
GO:0031104	dendrite regeneration	3	0	0.07	1	1	BP
GO:0031106	septin ring organization	1	0	0.02	1	1	BP
GO:0031109	microtubule polymerization or depolymeri...	83	0	1.81	1	1	BP
GO:0031110	regulation of microtubule polymerization...	52	0	1.13	1	1	BP
GO:0031111	negative regulation of microtubule polym...	24	0	0.52	1	1	BP
GO:0031112	positive regulation of microtubule polym...	26	0	0.57	1	1	BP
GO:0031113	regulation of microtubule polymerization	32	0	0.7	1	1	BP
GO:0031114	regulation of microtubule depolymerizati...	24	0	0.52	1	1	BP
GO:0031115	negative regulation of microtubule polym...	8	0	0.17	1	1	BP
GO:0031116	positive regulation of microtubule polym...	20	0	0.44	1	1	BP
GO:0031117	positive regulation of microtubule depol...	6	0	0.13	1	1	BP
GO:0031118	rRNA pseudouridine synthesis	9	0	0.2	1	1	BP
GO:0031119	tRNA pseudouridine synthesis	7	0	0.15	1	1	BP
GO:0031120	snRNA pseudouridine synthesis	4	0	0.09	1	1	BP
GO:0031122	cytoplasmic microtubule organization	49	0	1.07	1	1	BP
GO:0031123	RNA 3'-end processing	138	0	3.01	1	1	BP
GO:0031124	mRNA 3'-end processing	97	0	2.11	1	1	BP
GO:0031125	rRNA 3'-end processing	14	0	0.31	1	1	BP
GO:0031126	snoRNA 3'-end processing	10	0	0.22	1	1	BP
GO:0031133	regulation of axon diameter	2	0	0.04	1	1	BP
GO:0031134	sister chromatid biorientation	3	0	0.07	1	1	BP
GO:0031135	negative regulation of conjugation	1	0	0.02	1	1	BP
GO:0031136	positive regulation of conjugation	1	0	0.02	1	1	BP
GO:0031137	regulation of conjugation with cellular ...	1	0	0.02	1	1	BP
GO:0031138	negative regulation of conjugation with ...	1	0	0.02	1	1	BP
GO:0031139	positive regulation of conjugation with ...	1	0	0.02	1	1	BP
GO:0031144	proteasome localization	1	0	0.02	1	1	BP
GO:0031145	anaphase-promoting complex-dependent cat...	32	0	0.7	1	1	BP
GO:0031152	aggregation involved in sorocarp develop...	3	0	0.07	1	1	BP
GO:0031156	regulation of sorocarp development	2	0	0.04	1	1	BP
GO:0031157	regulation of aggregate size involved in...	1	0	0.02	1	1	BP
GO:0031159	positive regulation of aggregate size in...	1	0	0.02	1	1	BP
GO:0031161	phosphatidylinositol catabolic process	2	0	0.04	1	1	BP
GO:0031163	metallo-sulfur cluster assembly	18	0	0.39	1	1	BP
GO:0031167	rRNA methylation	21	0	0.46	1	1	BP
GO:0031179	peptide modification	1	0	0.02	1	1	BP
GO:0031204	posttranslational protein targeting to m...	2	0	0.04	1	1	BP
GO:0031223	auditory behavior	5	0	0.11	1	1	BP
GO:0031247	actin rod assembly	1	0	0.02	1	1	BP
GO:0031268	pseudopodium organization	7	0	0.15	1	1	BP
GO:0031269	pseudopodium assembly	6	0	0.13	1	1	BP
GO:0031270	pseudopodium retraction	1	0	0.02	1	1	BP
GO:0031272	regulation of pseudopodium assembly	4	0	0.09	1	1	BP
GO:0031274	positive regulation of pseudopodium asse...	4	0	0.09	1	1	BP
GO:0031279	regulation of cyclase activity	16	0	0.35	1	1	BP
GO:0031280	negative regulation of cyclase activity	7	0	0.15	1	1	BP
GO:0031281	positive regulation of cyclase activity	8	0	0.17	1	1	BP
GO:0031282	regulation of guanylate cyclase activity	2	0	0.04	1	1	BP
GO:0031283	negative regulation of guanylate cyclase...	1	0	0.02	1	1	BP
GO:0031284	positive regulation of guanylate cyclase...	1	0	0.02	1	1	BP
GO:0031288	sorocarp morphogenesis	1	0	0.02	1	1	BP
GO:0031289	actin phosphorylation	1	0	0.02	1	1	BP
GO:0031291	Ran protein signal transduction	1	0	0.02	1	1	BP
GO:0031294	lymphocyte costimulation	25	0	0.55	1	1	BP
GO:0031295	T cell costimulation	24	0	0.52	1	1	BP
GO:0031296	B cell costimulation	1	0	0.02	1	1	BP
GO:0031297	replication fork processing	29	0	0.63	1	1	BP
GO:0031335	regulation of sulfur amino acid metaboli...	5	0	0.11	1	1	BP
GO:0031339	negative regulation of vesicle fusion	7	0	0.15	1	1	BP
GO:0031342	negative regulation of cell killing	6	0	0.13	1	1	BP
GO:0031365	N-terminal protein amino acid modificati...	25	0	0.55	1	1	BP
GO:0031393	negative regulation of prostaglandin bio...	2	0	0.04	1	1	BP
GO:0031397	negative regulation of protein ubiquitin...	61	0	1.33	1	1	BP
GO:0031426	polycistronic mRNA processing	2	0	0.04	1	1	BP
GO:0031427	response to methotrexate	6	0	0.13	1	1	BP
GO:0031437	regulation of mRNA cleavage	1	0	0.02	1	1	BP
GO:0031439	positive regulation of mRNA cleavage	1	0	0.02	1	1	BP
GO:0031440	regulation of mRNA 3'-end processing	32	0	0.7	1	1	BP
GO:0031441	negative regulation of mRNA 3'-end proce...	11	0	0.24	1	1	BP
GO:0031442	positive regulation of mRNA 3'-end proce...	10	0	0.22	1	1	BP
GO:0031443	fast-twitch skeletal muscle fiber contra...	1	0	0.02	1	1	BP
GO:0031444	slow-twitch skeletal muscle fiber contra...	1	0	0.02	1	1	BP
GO:0031445	regulation of heterochromatin assembly	9	0	0.2	1	1	BP
GO:0031446	regulation of fast-twitch skeletal muscl...	1	0	0.02	1	1	BP
GO:0031448	positive regulation of fast-twitch skele...	1	0	0.02	1	1	BP
GO:0031449	regulation of slow-twitch skeletal muscl...	1	0	0.02	1	1	BP
GO:0031453	positive regulation of heterochromatin a...	8	0	0.17	1	1	BP
GO:0031454	regulation of extent of heterochromatin ...	2	0	0.04	1	1	BP
GO:0031460	glycine betaine transport	1	0	0.02	1	1	BP
GO:0031468	nuclear envelope reassembly	15	0	0.33	1	1	BP
GO:0031494	regulation of mating type switching	1	0	0.02	1	1	BP
GO:0031498	chromatin disassembly	9	0	0.2	1	1	BP
GO:0031505	fungal-type cell wall organization	3	0	0.07	1	1	BP
GO:0031506	cell wall glycoprotein biosynthetic proc...	1	0	0.02	1	1	BP
GO:0031507	heterochromatin assembly	17	0	0.37	1	1	BP
GO:0031508	pericentric heterochromatin assembly	3	0	0.07	1	1	BP
GO:0031509	telomeric heterochromatin assembly	1	0	0.02	1	1	BP
GO:0031529	ruffle organization	26	0	0.57	1	1	BP
GO:0031534	minus-end directed microtubule sliding	1	0	0.02	1	1	BP
GO:0031535	plus-end directed microtubule sliding	1	0	0.02	1	1	BP
GO:0031536	positive regulation of exit from mitosis	5	0	0.11	1	1	BP
GO:0031547	brain-derived neurotrophic factor recept...	4	0	0.09	1	1	BP
GO:0031548	regulation of brain-derived neurotrophic...	3	0	0.07	1	1	BP
GO:0031549	negative regulation of brain-derived neu...	3	0	0.07	1	1	BP
GO:0031551	regulation of brain-derived neurotrophic...	1	0	0.02	1	1	BP
GO:0031552	negative regulation of brain-derived neu...	1	0	0.02	1	1	BP
GO:0031554	regulation of DNA-templated transcriptio...	6	0	0.13	1	1	BP
GO:0031564	transcription antitermination	5	0	0.11	1	1	BP
GO:0031566	actomyosin contractile ring maintenance	1	0	0.02	1	1	BP
GO:0031571	mitotic G1 DNA damage checkpoint	36	0	0.78	1	1	BP
GO:0031572	G2 DNA damage checkpoint	28	0	0.61	1	1	BP
GO:0031573	intra-S DNA damage checkpoint	13	0	0.28	1	1	BP
GO:0031577	spindle checkpoint	32	0	0.7	1	1	BP
GO:0031580	membrane raft distribution	2	0	0.04	1	1	BP
GO:0031584	activation of phospholipase D activity	2	0	0.04	1	1	BP
GO:0031585	regulation of inositol 1,4,5-trisphospha...	3	0	0.07	1	1	BP
GO:0031587	positive regulation of inositol 1,4,5-tr...	1	0	0.02	1	1	BP
GO:0031590	wybutosine metabolic process	2	0	0.04	1	1	BP
GO:0031591	wybutosine biosynthetic process	2	0	0.04	1	1	BP
GO:0031619	homologous chromosome orientation involv...	1	0	0.02	1	1	BP
GO:0031627	telomeric loop formation	1	0	0.02	1	1	BP
GO:0031629	synaptic vesicle fusion to presynaptic a...	10	0	0.22	1	1	BP
GO:0031630	regulation of synaptic vesicle fusion to...	3	0	0.07	1	1	BP
GO:0031631	negative regulation of synaptic vesicle ...	2	0	0.04	1	1	BP
GO:0031639	plasminogen activation	15	0	0.33	1	1	BP
GO:0031640	killing of cells of other organism	8	0	0.17	1	1	BP
GO:0031641	regulation of myelination	23	0	0.5	1	1	BP
GO:0031642	negative regulation of myelination	5	0	0.11	1	1	BP
GO:0031643	positive regulation of myelination	9	0	0.2	1	1	BP
GO:0031645	negative regulation of neurological syst...	43	0	0.94	1	1	BP
GO:0031665	negative regulation of lipopolysaccharid...	5	0	0.11	1	1	BP
GO:0031848	protection from non-homologous end joini...	8	0	0.17	1	1	BP
GO:0031860	telomeric 3' overhang formation	4	0	0.09	1	1	BP
GO:0031887	lipid droplet transport along microtubul...	1	0	0.02	1	1	BP
GO:0031914	negative regulation of synaptic plastici...	1	0	0.02	1	1	BP
GO:0031935	regulation of chromatin silencing	34	0	0.74	1	1	BP
GO:0031936	negative regulation of chromatin silenci...	10	0	0.22	1	1	BP
GO:0031937	positive regulation of chromatin silenci...	14	0	0.31	1	1	BP
GO:0031938	regulation of chromatin silencing at tel...	2	0	0.04	1	1	BP
GO:0031940	positive regulation of chromatin silenci...	1	0	0.02	1	1	BP
GO:0031943	regulation of glucocorticoid metabolic p...	13	0	0.28	1	1	BP
GO:0031944	negative regulation of glucocorticoid me...	6	0	0.13	1	1	BP
GO:0031945	positive regulation of glucocorticoid me...	1	0	0.02	1	1	BP
GO:0031946	regulation of glucocorticoid biosyntheti...	13	0	0.28	1	1	BP
GO:0031947	negative regulation of glucocorticoid bi...	6	0	0.13	1	1	BP
GO:0031948	positive regulation of glucocorticoid bi...	1	0	0.02	1	1	BP
GO:0031953	negative regulation of protein autophosp...	12	0	0.26	1	1	BP
GO:0031958	corticosteroid receptor signaling pathwa...	14	0	0.31	1	1	BP
GO:0031990	mRNA export from nucleus in response to ...	9	0	0.2	1	1	BP
GO:0031991	regulation of actomyosin contractile rin...	4	0	0.09	1	1	BP
GO:0031998	regulation of fatty acid beta-oxidation	8	0	0.17	1	1	BP
