cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WECC17140	1327	11350	10263	2626	7.73398643556895	DS10
WECC17141	711	4205	4421	1872	6.21800281293952	DS10
WECC17142	1172	7119	7735	3045	6.59982935153584	DS10
WECC17143	1060	9188	8548	2417	8.06415094339623	DS10
WECC17145	351	2189	1899	700	5.41025641025641	DS10
WECC17146	445	2917	2782	896	6.25168539325843	DS10
WECC17147	755	5104	4862	1832	6.43973509933775	DS10
WECC17148	480	4067	2920	974	6.08333333333333	DS10
WECC17149	287	2013	1762	536	6.13937282229965	DS10
WECC17150	1084	7518	7261	2790	6.69833948339483	DS10
WECC17151	1415	9092	9736	3559	6.88056537102474	DS10
WECC17152	417	2912	2533	937	6.07434052757794	DS10
WECC17153	143	1123	611	182	4.27272727272727	DS10
WECC17156	1425	10638	11356	4619	7.96912280701754	DS10
WECC17159	671	5203	4689	1503	6.98807749627422	DS10
WECC17160	7495	54966	55791	19838	7.44376250833889	DS10
WECC17162	576	4133	4041	1637	7.015625	DS10
WECC17163	486	3339	2980	953	6.13168724279835	DS10
WECC17164	399	2873	2246	723	5.62907268170426	DS10
WECC17165	268	2104	1360	452	5.07462686567164	DS10
WECC17167	570	3934	3588	1370	6.29473684210526	DS10
WECC17168	1325	8424	9142	3504	6.89962264150943	DS10
WECC17169	1164	9590	8823	3372	7.5798969072165	DS10
WECC17171	1313	8813	9401	3574	7.15993907083016	DS10
WECC17172	1049	7374	7250	2929	6.91134413727359	DS10
WECC17173	442	2742	2643	1021	5.97963800904977	DS10
WECC17174	3450	25442	25597	8798	7.41942028985507	DS10
WECC17175	294	1890	1603	606	5.45238095238095	DS10
WECC17176	522	4223	3294	921	6.31034482758621	DS10
WECC17177	687	4858	4531	1714	6.59534206695779	DS10
WECC17178	234	1392	1146	426	4.8974358974359	DS10
WECC17179	746	5735	5166	1667	6.92493297587131	DS10
WECC17180	167	1126	604	190	3.61676646706587	DS10
WECC17181	832	6711	6275	1863	7.54206730769231	DS10
WECC17182	412	2990	2500	796	6.06796116504854	DS10
WECC17183	1315	8348	9357	3838	7.11558935361217	DS10
WECC17184	499	3664	2962	987	5.93587174348697	DS10
WECC17185	619	3950	4060	1651	6.55896607431341	DS10
WECC17186	988	6157	6695	2748	6.77631578947368	DS10
WECC17187	1224	8391	8769	3186	7.16421568627451	DS10
WECC17188	605	5087	4384	1191	7.24628099173554	DS10
WECC17190	2639	17564	18485	5994	7.00454717696097	DS10
WECC17191	620	4206	3889	1357	6.27258064516129	DS10
WECC17195	1653	11490	11951	4306	7.22988505747127	DS10
WECC17196	293	1824	1759	716	6.00341296928328	DS10
WECC17198	349	2684	1960	694	5.61604584527221	DS10
WECC17199	579	3645	3554	1366	6.13816925734024	DS10
WECC17200	1157	7396	7844	2872	6.77960242005186	DS10
WECC17201	287	2609	2056	488	7.16376306620209	DS10
WECC17202	294	1965	1788	700	6.08163265306123	DS10
WECC17203	1154	9236	8596	2606	7.44887348353553	DS10
WECC17206	836	5019	5389	2149	6.44617224880383	DS10
WECC17207	366	2301	2126	732	5.80874316939891	DS10
WECC17208	686	5414	4693	1742	6.84110787172012	DS10
WECC17209	203	1424	1167	352	5.7487684729064	DS10
WECC17210	403	2941	2580	807	6.40198511166253	DS10
WECC17211	310	2267	1723	610	5.55806451612903	DS10
WECC17212	294	1962	1398	462	4.75510204081633	DS10
WECC17213	537	3389	3584	1336	6.67411545623836	DS10
WECC17214	631	3723	3784	1466	5.99683042789224	DS10
WECC17215	836	5622	5593	2299	6.69019138755981	DS10
WECC17217	710	5298	4928	1761	6.94084507042254	DS10
WECC17218	783	5626	5091	1947	6.50191570881226	DS10
WECC17220	1718	11139	11790	4179	6.86263096623981	DS10
WECC17221	930	6553	6779	2730	7.28924731182796	DS10
WECC17222	302	2066	1698	622	5.62251655629139	DS10
WECC17223	3920	27396	29726	11608	7.58316326530612	DS10
WECC17224	855	5710	5766	2203	6.74385964912281	DS10
WECC17225	4072	30515	31379	10264	7.70604125736739	DS10
WECC17226	715	5030	4518	1748	6.31888111888112	DS10
WECC17229	756	4666	4653	1849	6.15476190476191	DS10
WECC17230	3119	19440	23543	10069	7.54825264507855	DS10
WECC17231	2281	17506	16607	6472	7.28057869355546	DS10
WECC17232	1276	8589	8976	3320	7.03448275862069	DS10
WECC17233	1710	12562	12382	4077	7.24093567251462	DS10
WECC17234	537	4020	3765	1323	7.01117318435754	DS10
WECC17235	787	5436	5265	1966	6.68996188055909	DS10
WECC17237	1895	13330	13885	4784	7.32717678100264	DS10
WECC17238	401	2719	2354	846	5.87032418952618	DS10
WECC17240	344	2751	2035	637	5.9156976744186	DS10
WECC17241	3502	30166	26706	7379	7.62592804111936	DS10
WECC17242	5457	34316	41459	17223	7.59739783763973	DS10
WECC17244	627	4782	4144	1356	6.60925039872408	DS10
WECC17245	653	5967	4811	1263	7.36753445635528	DS10
WECC17246	337	2166	1801	720	5.34421364985163	DS10
WECC17249	1152	9296	8794	3367	7.63368055555556	DS10
WECC17250	795	5687	5458	2131	6.86540880503145	DS10
WECC17252	544	3957	3311	1159	6.08639705882353	DS10
WECC17255	792	5263	4895	1959	6.18055555555556	DS10
WECC17256	540	3969	3855	1527	7.13888888888889	DS10
WECC17257	1002	7759	7241	2438	7.22654690618762	DS10
WECC17258	973	6618	6647	2533	6.83144912641316	DS10
WECC17260	1795	12488	13250	5288	7.38161559888579	DS10
WECC17261	1829	11691	12362	4608	6.75888463641334	DS10
WECC17264	1476	9739	11200	4587	7.58807588075881	DS10
WECC17266	238	1346	1136	437	4.77310924369748	DS10
WECC17267	415	3259	2699	804	6.50361445783133	DS10
WECC17268	1091	8276	7968	2909	7.30339138405133	DS10
WECC17269	684	6900	5170	1259	7.55847953216374	DS10
WECC17271	1234	9221	8995	3227	7.28930307941653	DS10
WECC17272	405	2789	2267	702	5.59753086419753	DS10
WECC17273	555	4389	3495	1088	6.2972972972973	DS10
WECC17274	487	2881	2999	1298	6.15811088295688	DS10
WECC17276	326	2186	1975	744	6.05828220858896	DS10
WECC17277	565	4055	3673	1220	6.50088495575221	DS10
WECC17279	1523	10053	11208	4403	7.3591595535128	DS10
WECC17280	3296	29725	24238	7805	7.35376213592233	DS10
WECC17281	1091	7280	6753	2517	6.1897341888176	DS10
WECC17282	357	2672	2133	674	5.97478991596639	DS10
WECC17283	1565	11407	10626	3806	6.78977635782748	DS10
WECC17284	266	1919	1383	422	5.19924812030075	DS10
WECC17285	402	2729	2476	906	6.1592039800995	DS10
WECC17287	640	4612	4260	1474	6.65625	DS10
WECC17288	3400	23528	23434	8940	6.89235294117647	DS10
WECC17290	208	1766	977	313	4.69711538461539	DS10
WECC17291	3707	24424	28383	11042	7.6565956298894	DS10
WECC17292	554	3721	3628	1462	6.54873646209386	DS10
WECC17293	179	1269	735	255	4.10614525139665	DS10
WECC17294	770	5801	5216	1614	6.77402597402597	DS10
WECC17295	516	3344	3353	1220	6.49806201550388	DS10
WECC17296	353	2455	2232	843	6.32294617563739	DS10
WECC17297	592	4200	4007	1507	6.76858108108108	DS10
WECC17298	1276	9806	8761	2641	6.86598746081505	DS10
WECC17299	509	3405	3448	1310	6.77406679764244	DS10
WECC17301	1197	7498	7914	3333	6.61152882205514	DS10
WECC17303	896	5852	6014	2430	6.71205357142857	DS10
WECC17304	2427	16092	16615	6228	6.84590028842192	DS10
WECC17305	561	4414	3473	1206	6.19073083778966	DS10
WECC17307	187	1252	764	233	4.0855614973262	DS10
WECC17308	596	4662	4279	1266	7.17953020134228	DS10
WECC17309	252	1673	1321	450	5.24206349206349	DS10
WECC17310	2532	17441	19157	7376	7.56595576619273	DS10
WECC17311	354	2455	2186	843	6.17514124293785	DS10
WECC17314	975	7222	6579	2227	6.74769230769231	DS10
WECC17315	1677	10276	12095	5015	7.21228384019082	DS10
WECC17316	2930	19494	21356	7270	7.28873720136519	DS10
WECC17317	620	4570	4272	1636	6.89032258064516	DS10
WECC17318	870	6688	5574	1992	6.40689655172414	DS10
WECC17319	4236	23695	27257	10317	6.43460812086874	DS10
WECC17320	701	4670	4738	2015	6.75891583452211	DS10
WECC17323	1281	7563	8192	3403	6.39500390320063	DS10
WECC17325	1669	10773	11741	4740	7.03475134811264	DS10
WECC17326	1064	7575	7679	2541	7.2171052631579	DS10
WECC17328	1958	12567	13815	5656	7.05566905005107	DS10
WECC17329	325	1867	1277	448	3.92923076923077	DS10
WECC17330	745	5777	4928	1835	6.61476510067114	DS10
WECC17332	2803	19955	21522	7995	7.67820192650731	DS10
WECC17334	2367	15592	17382	7098	7.34347275031686	DS10
WECC17335	436	2877	2526	964	5.79357798165138	DS10
WECC17336	384	2856	2271	814	5.9140625	DS10
WECC17337	391	2720	2358	782	6.0306905370844	DS10
WECC17338	375	3060	2322	708	6.192	DS10
WECC17340	628	4393	4575	1913	7.28503184713376	DS10
WECC17341	830	5698	5566	2232	6.70602409638554	DS10
WECC17342	1666	12156	11587	4267	6.95498199279712	DS10
WECC17344	1193	7300	8066	3321	6.76110645431685	DS10
WECC17346	747	6533	5431	1648	7.27041499330656	DS10
WECC17347	1862	18971	15353	4311	8.24543501611171	DS10
WECC17348	424	3102	2806	1037	6.61792452830189	DS10
WECC17349	2481	17494	18158	7115	7.31882305521967	DS10
WECC17350	2033	17913	15602	5730	7.67437284800787	DS10
WECC17353	546	4292	3465	1139	6.34615384615385	DS10
WECC17354	814	5812	5437	2222	6.67936117936118	DS10
WECC17355	707	3844	4068	1738	5.75388967468175	DS10
WECC17356	2496	17785	18979	6089	7.60376602564103	DS10
WECC17357	1411	10095	10077	4075	7.1417434443657	DS10
WECC17358	7967	54536	60984	21049	7.65457512237982	DS10
WECC17359	825	5930	6090	2459	7.38181818181818	DS10
WECC17360	753	4900	4782	1717	6.35059760956175	DS10
WECC17362	1102	7482	7367	2847	6.68511796733212	DS10
WECC17363	1975	12910	14680	6134	7.43291139240506	DS10
WECC17364	461	3006	2784	1068	6.03904555314534	DS10
WECC17365	1330	9040	9519	3893	7.15714285714286	DS10
WECC17366	2087	16472	15312	4240	7.33684714901773	DS10
WECC17367	482	3199	2844	1037	5.90041493775934	DS10
WECC17368	1189	8661	8040	2899	6.76198486122792	DS10
WECC17369	1194	7695	8481	3634	7.10301507537688	DS10
WECC17371	610	4049	3659	1409	5.99836065573771	DS10
WECC17372	618	5036	4327	1298	7.00161812297735	DS10
WECC17374	2101	14996	15447	5645	7.35221323179438	DS10
WECC17375	719	5434	5073	1755	7.05563282336579	DS10
WECC17376	564	4187	3499	1104	6.20390070921986	DS10
WECC17377	799	5799	5589	1952	6.99499374217772	DS10
WECC17378	1298	9904	9569	2804	7.37211093990755	DS10
WECC17379	1076	8775	7905	2711	7.34665427509294	DS10
WECC17380	2736	20214	19674	7367	7.19078947368421	DS10
WECC17381	1447	10181	10231	3734	7.07049067035245	DS10
WECC17382	3739	29631	29400	11012	7.86306499063921	DS10
WECC17383	981	6720	6477	2286	6.60244648318043	DS10
WECC17384	689	4664	4013	1397	5.82438316400581	DS10
WECC18002	616	3986	3892	1495	6.31818181818182	DS10
WECC18004	1366	8481	9816	3748	7.18594436310395	DS10
WECC18005	211	1033	1288	540	6.1042654028436	DS10
WECC18006	1039	5853	6824	2706	6.56785370548604	DS10
WECC18007	571	3872	4147	1370	7.26269702276708	DS10
WECC18008	434	4964	3875	744	8.92857142857143	DS10
WECC18011	1026	6202	7252	2668	7.0682261208577	DS10
WECC18013	598	3063	3287	1400	5.49665551839465	DS10
WECC18014	685	3625	4411	1778	6.43941605839416	DS10
WECC18016	593	3019	3689	1497	6.22091062394604	DS10
WECC18019	205	1415	1427	449	6.9609756097561	DS10
WECC18020	328	1660	1810	742	5.51829268292683	DS10
WECC18021	558	3379	3475	1452	6.22759856630824	DS10
WECC18022	928	5245	6322	2433	6.8125	DS10
WECC18023	162	865	721	257	4.45061728395062	DS10
WECC18024	372	2335	2128	716	5.72043010752688	DS10
WECC18025	878	7081	6980	2112	7.9498861047836	DS10
WECC18026	475	2800	3063	1068	6.44842105263158	DS10
WECC18027	393	2556	2507	941	6.37913486005089	DS10
WECC18028	900	5711	6142	2189	6.82444444444445	DS10
WECC18029	121	617	474	172	3.91735537190083	DS10
WECC18030	438	2585	2919	1102	6.66438356164384	DS10
WECC18031	1772	11857	11936	4520	6.73589164785553	DS10
WECC18032	931	5734	5717	2324	6.14070891514501	DS10
WECC18033	788	5738	5898	1837	7.48477157360406	DS10
WECC18035	264	1761	1585	487	6.00378787878788	DS10
WECC18036	199	1447	1107	315	5.56281407035176	DS10
WECC18037	592	3135	3627	1549	6.12668918918919	DS10
WECC18038	278	1674	1665	611	5.98920863309353	DS10
WECC18039	317	1896	1638	616	5.16719242902208	DS10
WECC18040	141	659	370	129	2.62411347517731	DS10
WECC18041	1422	7659	9201	3764	6.4704641350211	DS10
WECC18042	920	5463	6257	2294	6.80108695652174	DS10
WECC18044	478	3630	3763	980	7.87238493723849	DS10
WECC18045	868	5690	5796	2094	6.67741935483871	DS10
WECC18046	580	3071	3538	1492	6.1	DS10
WECC18047	726	4901	4808	1693	6.62258953168044	DS10
WECC18048	949	6492	6764	2421	7.12750263435195	DS10
WECC18049	165	772	608	215	3.68484848484849	DS10
WECC18054	2155	14892	15976	5200	7.41345707656613	DS10
WECC18055	677	4152	4506	1535	6.65583456425406	DS10
WECC18056	784	4845	5071	1942	6.46811224489796	DS10
WECC18058	910	6512	6815	2091	7.48901098901099	DS10
WECC18060	394	2621	2532	851	6.42639593908629	DS10
WECC18061	699	4454	4714	1762	6.74391988555079	DS10
WECC18062	1020	6215	7098	2596	6.95882352941177	DS10
WECC18063	1141	7400	8293	2770	7.26818580192813	DS10
WECC18064	1767	12476	12767	4273	7.22524052065648	DS10
WECC18065	771	4799	5130	1862	6.65369649805448	DS10
WECC18067	292	2041	1829	549	6.26369863013699	DS10
WECC18068	233	1606	1301	453	5.58369098712446	DS10
WECC18069	1664	14633	14656	3393	8.80769230769231	DS10
WECC18070	413	2266	2299	882	5.56658595641647	DS10
WECC18072	755	4009	4571	1795	6.05430463576159	DS10
WECC18073	570	4974	4498	1385	7.89122807017544	DS10
WECC18074	1182	6720	7917	2894	6.69796954314721	DS10
WECC18075	967	5582	6091	2467	6.29886246122027	DS10
WECC18076	446	3244	3063	934	6.86771300448431	DS10
WECC18079	3844	25912	28951	9955	7.53147762747138	DS10
WECC18080	339	2355	2176	670	6.4188790560472	DS10
WECC18081	1689	11825	12468	4454	7.38188277087034	DS10
WECC18082	312	2560	2275	533	7.29166666666667	DS10
WECC18083	631	3263	3961	1627	6.27733755942948	DS10
WECC18084	465	2835	2938	1092	6.31827956989247	DS10
WECC18085	809	4277	5288	2117	6.53646477132262	DS10
WECC18087	848	5294	6085	2007	7.17570754716981	DS10
WECC18089	299	2162	2114	578	7.07023411371238	DS10
WECC18090	141	582	318	126	2.25531914893617	DS10
WECC18091	1246	7572	7857	3284	6.30577849117175	DS10
WECC18092	350	1892	1745	709	4.98571428571429	DS10
WECC18096	1110	7741	8174	2786	7.36396396396396	DS10
WECC18099	554	4054	3821	1178	6.8971119133574	DS10
WECC18104	1911	15191	15097	4426	7.90005232862376	DS10
WECC18105	298	1650	1921	739	6.44630872483222	DS10
WECC18106	1001	5917	6759	2421	6.75224775224775	DS10
WECC18107	723	5095	5167	1756	7.14661134163209	DS10
WECC18108	193	1111	1021	338	5.29015544041451	DS10
WECC18109	3870	24340	28475	10582	7.35788113695091	DS10
WECC18112	1032	5439	6296	2562	6.10077519379845	DS10
WECC18113	165	996	806	237	4.88484848484849	DS10
WECC18114	387	2373	2495	818	6.44702842377261	DS10
WECC18115	428	2450	2625	1098	6.13317757009346	DS10
WECC18117	442	3221	2914	1093	6.59276018099548	DS10
WECC18118	288	1653	1655	593	5.74652777777778	DS10
WECC18119	332	2269	1997	786	6.01506024096386	DS10
WECC18120	2054	15123	15196	4308	7.39824732229796	DS10
WECC18121	280	1648	1718	609	6.13571428571429	DS10
WECC18124	1050	4198	5814	2451	5.53714285714286	DS10
WECC18125	626	3459	3936	1545	6.28753993610224	DS10
WECC18126	374	3080	2788	977	7.45454545454545	DS10
WECC18127	636	3716	3839	1352	6.03616352201258	DS10
WECC18128	516	3140	3120	1167	6.04651162790698	DS10
WECC18129	304	1907	1871	752	6.1546052631579	DS10
WECC18135	237	1489	1273	391	5.37130801687764	DS10
WECC18136	1183	6640	7506	2803	6.34488588334742	DS10
WECC18138	236	1408	1417	443	6.00423728813559	DS10
WECC18139	446	2855	3155	978	7.07399103139013	DS10
WECC18140	648	4568	4483	1718	6.91820987654321	DS10
WECC18141	375	2403	2393	908	6.38133333333333	DS10
WECC18142	1469	8730	9712	3818	6.61130020422056	DS10
WECC18143	624	3476	4082	1542	6.54166666666667	DS10
WECC18144	532	4098	3941	1020	7.40789473684211	DS10
WECC18146	207	1153	1109	407	5.35748792270531	DS10
WECC18147	1358	8000	9064	3497	6.67452135493373	DS10
WECC18148	158	951	721	251	4.56329113924051	DS10
WECC18150	290	2133	1773	528	6.11379310344828	DS10
WECC18151	834	5216	5191	2116	6.2242206235012	DS10
WECC18152	262	1877	1610	470	6.14503816793893	DS10
WECC18154	299	1804	1731	642	5.78929765886288	DS10
WECC18155	1305	7827	8954	3323	6.86130268199234	DS10
WECC18156	527	3240	3467	1319	6.57874762808349	DS10
WECC18159	1160	6622	7695	3072	6.63362068965517	DS10
WECC18160	405	2455	2436	857	6.01481481481482	DS10
WECC18161	97	531	273	96	2.81443298969072	DS10
WECC18163	771	4897	5045	2112	6.54345006485084	DS10
WECC18165	978	7932	7537	2156	7.70654396728016	DS10
WECC18167	339	2805	2499	710	7.3716814159292	DS10
WECC18168	983	5603	6193	2449	6.3001017293998	DS10
WECC18169	273	1596	1470	488	5.38461538461539	DS10
WECC18170	372	2247	2330	736	6.26344086021505	DS10
WECC18171	336	1952	2036	759	6.05952380952381	DS10
WECC18172	251	1280	1308	544	5.21115537848606	DS10
WECC18173	537	2874	3614	1479	6.72998137802607	DS10
WECC18174	753	4766	5235	1786	6.95219123505976	DS10
WECC18178	215	1162	1199	399	5.57674418604651	DS10
WECC18180	375	2012	2328	936	6.208	DS10
WECC18182	474	3104	3034	942	6.40084388185654	DS10
WECC18183	953	6342	6777	2449	7.1112277019937	DS10
WECC18184	1141	7911	7799	3031	6.83523225241017	DS10
WECC18185	292	1380	1339	585	4.58561643835617	DS10
WECC18186	393	2070	2232	911	5.6793893129771	DS10
WECC18187	521	3088	3635	1326	6.97696737044146	DS10
WECC18188	361	1885	2020	795	5.59556786703601	DS10
WECC18189	1045	6710	7420	2658	7.10047846889952	DS10
WECC18190	1697	12155	12662	3530	7.4614024749558	DS10
WECC18191	251	1101	1151	469	4.58565737051793	DS10
WECC18192	342	1762	1826	711	5.33918128654971	DS10
WECC18193	117	720	602	189	5.14529914529915	DS10
WECC18194	1018	6813	7658	2910	7.52259332023576	DS10
WECC18195	1132	7595	8324	2759	7.35335689045936	DS10
WECC18197	389	2316	2336	931	6.00514138817481	DS10
WECC18198	1771	12289	13565	4500	7.65951439864483	DS10
WECC18199	319	2244	2144	758	6.72100313479624	DS10
WECC18200	1579	16166	14644	3126	9.27422419252692	DS10
WECC18201	104	523	457	172	4.39423076923077	DS10
WECC18203	106	541	328	112	3.09433962264151	DS10
WECC18204	325	1889	2146	770	6.60307692307692	DS10
WECC18205	266	1415	1539	548	5.78571428571429	DS10
WECC18206	1291	8562	8950	3329	6.93261037955074	DS10
WECC18207	232	1412	1312	500	5.6551724137931	DS10
WECC18208	746	5245	5522	1798	7.40214477211796	DS10
WECC18210	937	7313	7418	1984	7.91675560298826	DS10
WECC18212	361	2475	2387	778	6.61218836565097	DS10
WECC18213	1273	6822	8814	3624	6.92380204241948	DS10
WECC18215	776	4293	4918	1933	6.33762886597938	DS10
WECC18216	1255	8201	8940	3254	7.12350597609562	DS10
WECC18217	341	1907	2105	851	6.17302052785924	DS10
WECC18220	524	3271	3373	1111	6.43702290076336	DS10
WECC18221	167	854	713	271	4.26946107784431	DS10
WECC18222	480	3325	3213	1005	6.69375	DS10
WECC18223	610	3674	3944	1562	6.4655737704918	DS10
WECC18225	307	2139	1974	616	6.4299674267101	DS10
WECC18227	439	2127	2639	1110	6.01138952164009	DS10
WECC18229	2270	12514	15093	5984	6.6488986784141	DS10
WECC18230	322	1881	1993	820	6.18944099378882	DS10
WECC18231	139	804	724	240	5.20863309352518	DS10
WECC18232	231	1136	1131	453	4.8961038961039	DS10
WECC18233	533	2936	3141	1367	5.89305816135085	DS10
WECC18234	353	2227	2420	806	6.85552407932011	DS10
WECC18236	684	4826	4401	1693	6.43421052631579	DS10
WECC18237	1527	11126	12298	3466	8.05370006548789	DS10
WECC18238	136	757	600	224	4.41176470588235	DS10
WECC18240	1406	10251	10399	3251	7.39615931721195	DS10
WECC18241	1237	9510	9238	2619	7.46806790622474	DS10
WECC18242	185	1122	801	258	4.32972972972973	DS10
WECC18243	3244	19463	22045	8579	6.79562268803946	DS10
WECC18244	2285	12872	15881	6347	6.95010940919037	DS10
WECC18245	320	1787	1818	627	5.68125	DS10
WECC18246	418	2294	2624	983	6.27751196172249	DS10
WECC18247	1052	7301	7830	2630	7.44296577946768	DS10
WECC18248	3317	21224	22827	8378	6.88182092252035	DS10
WECC18249	1504	18566	14888	2816	9.89893617021277	DS10
WECC18250	485	3568	3326	1030	6.85773195876289	DS10
WECC18253	654	3588	4070	1815	6.22324159021407	DS10
WECC18254	75	377	100	25	1.33333333333333	DS10
WECC18255	542	3207	3464	1337	6.39114391143911	DS10
WECC18256	976	6408	6906	2549	7.07581967213115	DS10
WECC18257	1907	12664	13193	4602	6.91819611955952	DS10
WECC18258	242	1466	1386	493	5.72727272727273	DS10
WECC18259	1075	6240	7132	3101	6.63441860465116	DS10
WECC18260	1414	9237	9599	3693	6.78854314002829	DS10
WECC18261	1071	12465	11311	1773	10.5611577964519	DS10
WECC18262	567	4773	4304	1219	7.59082892416226	DS10
WECC18263	392	2391	2534	884	6.46428571428571	DS10
WECC18264	152	815	586	200	3.85526315789474	DS10
WECC18266	425	2514	2524	1001	5.93882352941176	DS10
WECC18268	846	5381	5941	2249	7.02245862884161	DS10
WECC18269	776	4099	4783	1996	6.16365979381443	DS10
WECC18274	175	1345	963	209	5.50285714285714	DS10
WECC18275	341	1846	1986	730	5.82404692082112	DS10
WECC18276	1257	8428	9216	3047	7.33174224343676	DS10
WECC18277	692	4018	4577	1782	6.61416184971098	DS10
WECC18278	815	7300	6942	1877	8.51779141104294	DS10
WECC18280	301	2159	1957	566	6.50166112956811	DS10
WECC18281	2216	14198	15917	6076	7.18276173285199	DS10
WECC18283	312	1543	1656	666	5.30769230769231	DS10
WECC18285	747	5386	5280	1705	7.06827309236948	DS10
WECC18286	465	3039	3011	1000	6.4752688172043	DS10
WECC18287	747	4841	5091	1833	6.81526104417671	DS10
WECC18290	341	2145	2125	760	6.2316715542522	DS10
WECC18291	232	1352	1239	423	5.34051724137931	DS10
WECC18292	493	3213	3254	1133	6.60040567951319	DS10
WECC18293	697	3795	4226	1824	6.06312769010043	DS10
WECC18295	1190	8590	8903	2989	7.48151260504202	DS10
WECC18296	315	2305	2185	714	6.93650793650794	DS10
WECC18297	205	1352	1236	497	6.02926829268293	DS10
WECC18298	476	2305	2586	1055	5.4327731092437	DS10
WECC18300	665	4451	4878	1761	7.33533834586466	DS10
WECC18301	642	3736	4329	1781	6.74299065420561	DS10
WECC18303	811	4590	4911	2008	6.05548705302096	DS10
WECC18304	310	1586	1538	457	4.96129032258065	DS10
WECC18305	169	993	846	262	5.00591715976331	DS10
WECC18309	290	1383	1742	760	6.00689655172414	DS10
WECC18310	132	746	459	131	3.47727272727273	DS10
WECC18311	360	2545	2246	922	6.23888888888889	DS10
WECC18312	3076	20570	22522	7815	7.32184655396619	DS10
WECC18313	249	1157	1069	434	4.29317269076305	DS10
WECC18315	131	610	307	73	2.34351145038168	DS10
WECC18316	1502	8601	9765	4071	6.50133155792277	DS10
WECC18317	396	2741	2615	1019	6.60353535353535	DS10
WECC18318	196	1010	1057	419	5.39285714285714	DS10
WECC18319	1915	10498	12385	4644	6.46736292428198	DS10
WECC18321	234	1342	1170	434	5	DS10
WECC18322	408	2524	2105	895	5.1593137254902	DS10
WECC18323	968	5647	6219	2308	6.4245867768595	DS10
WECC18324	453	3182	2823	923	6.2317880794702	DS10
WECC18326	475	3864	3493	910	7.35368421052632	DS10
WECC18327	529	4031	3730	1226	7.05103969754253	DS10
WECC18328	2125	14712	15314	5048	7.20658823529412	DS10
WECC18329	390	1882	1915	718	4.91025641025641	DS10
WECC18330	325	2320	2006	612	6.17230769230769	DS10
WECC18333	154	849	775	284	5.03246753246753	DS10
WECC18334	321	1871	1783	591	5.55451713395639	DS10
WECC18335	1558	10262	11272	3931	7.23491655969191	DS10
WECC18336	1256	9010	9090	2823	7.23726114649682	DS10
WECC18337	315	1767	1838	722	5.83492063492064	DS10
WECC18338	180	1132	1053	346	5.85	DS10
WECC18339	161	1008	866	294	5.37888198757764	DS10
WECC18341	1594	9648	10702	4170	6.71392722710163	DS10
WECC18342	170	1076	887	233	5.21764705882353	DS10
WECC18343	420	1974	2366	1034	5.63333333333333	DS10
WECC18344	1135	7607	7584	2757	6.68193832599119	DS10
WECC18346	622	3691	4189	1580	6.73472668810289	DS10
WECC18350	433	3100	3171	883	7.32332563510393	DS10
WECC18351	507	2965	3274	1263	6.45759368836292	DS10
WECC18352	1431	8554	9553	3700	6.67575122292104	DS10
WECC18353	545	2784	3155	1299	5.78899082568807	DS10
WECC18354	480	2556	2943	1235	6.13125	DS10
WECC18356	2830	20632	22214	6999	7.84946996466431	DS10
WECC18358	451	2915	3012	990	6.67849223946785	DS10
WECC18359	469	2927	2984	1057	6.36247334754797	DS10
WECC18360	670	4072	4366	1457	6.51641791044776	DS10
WECC18362	877	5498	5863	2483	6.68529076396807	DS10
WECC18363	706	4501	4863	1868	6.88810198300283	DS10
WECC18364	655	3076	3781	1599	5.77251908396947	DS10
WECC18365	822	4560	5176	1971	6.29683698296837	DS10
WECC18366	435	2496	2739	894	6.29655172413793	DS10
WECC18368	3307	21199	23024	8111	6.96220139098881	DS10
WECC18369	224	1389	1090	373	4.86607142857143	DS10
WECC18370	837	7281	7089	1804	8.46953405017921	DS10
WECC18371	678	3592	4138	1630	6.10324483775811	DS10
WECC18372	575	3054	3545	1414	6.16521739130435	DS10
WECC18373	791	5277	5188	1965	6.55878634639697	DS10
WECC18374	1433	9450	9889	3583	6.90090718771807	DS10
WECC18375	453	2835	2877	996	6.35099337748344	DS10
WECC18376	3159	21402	23815	8701	7.53877809433365	DS10
WECC18377	954	6661	6594	2304	6.91194968553459	DS10
WECC18378	344	1929	1635	702	4.75290697674419	DS10
WECC18380	186	914	762	279	4.09677419354839	DS10
WECC18381	1033	8716	7096	2633	6.86931268151017	DS10
WECC18382	433	2972	2746	894	6.34180138568129	DS10
WECC18383	1138	9970	8719	2421	7.66168717047452	DS10
WECC18384	590	3389	3703	1230	6.27627118644068	DS10
WECC19001	1526	12307	11645	3890	7.63106159895151	DS10
WECC19002	670	6050	5192	1536	7.74925373134328	DS10
WECC19004	2149	22383	18607	5308	8.65844578873895	DS10
WECC19005	258	2080	1511	415	5.85658914728682	DS10
WECC19006	369	2392	2283	917	6.1869918699187	DS10
WECC19007	2300	20403	18570	5734	8.07391304347826	DS10
WECC19008	1661	16446	13969	3847	8.4099939795304	DS10
WECC19009	2953	26217	24622	6465	8.33796139519133	DS10
WECC19011	653	4289	4330	1602	6.63093415007657	DS10
WECC19012	1634	11209	12127	4254	7.42166462668299	DS10
WECC19014	417	3141	2946	864	7.06474820143885	DS10
