cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WECC21317	5530	71397	70271	22027	12.7072332730561	DS20
WECC21318	397	4457	4170	1275	10.5037783375315	DS20
WECC21319	290	2214	2431	1057	8.38275862068966	DS20
WECC21320	222	2480	2185	731	9.84234234234234	DS20
WECC21321	1334	18243	16462	4997	12.3403298350825	DS20
WECC21322	2910	41472	37816	9960	12.9951890034364	DS20
WECC21324	325	4650	4027	746	12.3907692307692	DS20
WECC21325	1890	23793	23192	7393	12.2708994708995	DS20
WECC21326	836	10623	9428	3105	11.2775119617225	DS20
WECC21327	512	4363	4578	1791	8.94140625	DS20
WECC21328	1311	13227	14381	5719	10.9694889397407	DS20
WECC21329	928	12266	10362	3655	11.1659482758621	DS20
WECC21331	434	4073	4685	1796	10.794930875576	DS20
WECC21332	256	3307	2985	900	11.66015625	DS20
WECC21333	1696	20819	20144	6487	11.877358490566	DS20
WECC21336	693	6026	6285	2432	9.06926406926407	DS20
WECC21337	391	4253	3992	1244	10.2097186700767	DS20
WECC21340	1160	14159	13943	4487	12.0198275862069	DS20
WECC21342	184	2133	1839	423	9.9945652173913	DS20
WECC21343	459	4021	4445	1780	9.68409586056645	DS20
WECC21345	1914	23725	24229	5629	12.6588296760711	DS20
WECC21346	2109	26429	26424	8812	12.5291607396871	DS20
WECC21347	274	4483	3434	611	12.5328467153285	DS20
WECC21348	736	6645	8035	3292	10.9171195652174	DS20
WECC21349	275	3397	2738	885	9.95636363636364	DS20
WECC21350	397	4398	4392	1476	11.0629722921914	DS20
WECC21351	982	11495	11383	3648	11.591649694501	DS20
WECC21352	2492	29405	30473	10746	12.2283306581059	DS20
WECC21353	1940	42076	30652	5480	15.8	DS20
WECC21355	244	2035	1860	677	7.62295081967213	DS20
WECC21356	442	4671	4461	1284	10.0927601809955	DS20
WECC21359	593	7366	7184	2250	12.114671163575	DS20
WECC21360	919	10167	10184	3307	11.0816104461371	DS20
WECC21362	584	6776	6503	2099	11.1352739726027	DS20
WECC21363	2430	37384	33372	8471	13.7333333333333	DS20
WECC21365	359	4787	4293	1381	11.958217270195	DS20
WECC21367	1046	11622	11816	4198	11.2963671128107	DS20
WECC21369	1152	13050	12902	4532	11.1996527777778	DS20
WECC21370	191	2011	1507	442	7.89005235602094	DS20
WECC21371	1432	13997	13991	5587	9.77025139664804	DS20
WECC21375	345	4677	3940	1015	11.4202898550725	DS20
WECC21376	2391	36207	33076	7671	13.8335424508574	DS20
WECC21378	1068	12526	11959	3867	11.1975655430712	DS20
WECC21379	1738	20482	20575	6414	11.8383199079402	DS20
WECC21380	398	4225	3975	1366	9.98743718592965	DS20
WECC21381	173	1650	1107	292	6.39884393063584	DS20
WECC21383	2929	31650	34060	12182	11.6285421645613	DS20
WECC21384	1183	15411	14615	3156	12.3541842772612	DS20
WECC22001	626	7478	6134	1874	9.79872204472843	DS20
WECC22002	793	8856	7343	2785	9.25977301387137	DS20
WECC22003	599	4902	5075	1840	8.47245409015025	DS20
WECC22004	1536	17909	16465	5158	10.7194010416667	DS20
WECC22006	647	8345	7257	2126	11.2163833075734	DS20
WECC22007	1186	13915	12920	3992	10.893760539629	DS20
WECC22008	343	3932	2952	921	8.6064139941691	DS20
WECC22012	496	6181	4781	1250	9.63911290322581	DS20
WECC22013	886	8753	8805	3097	9.93792325056433	DS20
WECC22014	1154	11607	11080	3792	9.60138648180243	DS20
WECC22015	412	4218	3570	1346	8.66504854368932	DS20
WECC22017	329	3674	3189	973	9.69300911854103	DS20
WECC22018	684	11048	8923	1758	13.0453216374269	DS20
WECC22019	964	8608	8973	3689	9.30809128630705	DS20
WECC22020	932	7955	8978	3521	9.63304721030043	DS20
WECC22021	466	5273	4864	1727	10.4377682403433	DS20
WECC22022	1468	18504	17324	4937	11.8010899182561	DS20
WECC22023	774	7653	6713	2588	8.67312661498708	DS20
WECC22024	477	5091	3895	1347	8.16561844863732	DS20
WECC22025	517	6473	5453	1569	10.5473887814313	DS20
WECC22027	1625	16327	17007	5856	10.4658461538462	DS20
WECC22028	455	4386	3906	1378	8.58461538461538	DS20
WECC22030	645	5641	5863	2296	9.08992248062015	DS20
WECC22032	776	6642	7188	2890	9.26288659793815	DS20
WECC22033	1162	13215	12122	4096	10.4320137693632	DS20
WECC22034	535	5865	5049	1794	9.43738317757009	DS20
WECC22035	1273	17036	15172	3798	11.9183032207384	DS20
WECC22036	2339	30163	27695	7884	11.8405301410859	DS20
WECC22038	615	5959	5899	2229	9.59186991869919	DS20
WECC22039	1793	20697	19505	6041	10.8784160624651	DS20
WECC22041	345	4008	2907	1020	8.42608695652174	DS20
WECC22044	1100	10087	10597	4264	9.63363636363636	DS20
WECC22045	1447	11206	13471	5588	9.30960608154803	DS20
WECC22046	1037	11962	10107	4005	9.74638379942141	DS20
WECC22047	2349	23034	24414	8971	10.3933588761175	DS20
WECC22048	394	4295	3127	1028	7.93654822335025	DS20
WECC22050	624	7478	6634	2154	10.6314102564103	DS20
WECC22051	2891	28680	30417	11030	10.521272915946	DS20
WECC22052	443	4683	3991	1435	9.00902934537246	DS20
WECC22054	1807	18548	18320	6956	10.1383508577753	DS20
WECC22057	783	8839	7287	2292	9.30651340996169	DS20
WECC22061	571	5875	5364	1887	9.39404553415061	DS20
WECC22062	1006	10918	10811	3951	10.7465208747515	DS20
WECC22065	544	6644	5552	1577	10.2058823529412	DS20
WECC22066	593	5600	5611	1896	9.46205733558179	DS20
WECC22067	392	5197	3573	1125	9.11479591836735	DS20
WECC22068	1143	9884	11059	4331	9.67541557305337	DS20
WECC22069	749	6939	7266	2535	9.70093457943925	DS20
WECC22070	589	6726	5385	1829	9.14261460101867	DS20
WECC22074	345	3386	2583	757	7.48695652173913	DS20
WECC22075	869	8994	8444	2988	9.71691599539701	DS20
WECC22077	996	9072	9281	3584	9.31827309236948	DS20
WECC22078	1296	15063	14580	3740	11.25	DS20
WECC22079	979	13196	11688	3192	11.9387129724208	DS20
WECC22080	1064	10638	10627	4131	9.98778195488722	DS20
WECC22081	1984	23003	21667	6659	10.9208669354839	DS20
WECC22082	745	7883	6684	2033	8.97181208053691	DS20
WECC22083	1706	16211	16936	6141	9.92731535756155	DS20
WECC22084	2105	21368	21607	7227	10.2646080760095	DS20
WECC22085	734	8516	8054	2679	10.9727520435967	DS20
WECC22086	678	7372	6325	2091	9.32890855457227	DS20
WECC22087	1776	26691	23635	5017	13.3079954954955	DS20
WECC22088	1568	16070	15953	5806	10.1741071428571	DS20
WECC22089	656	6872	6063	1897	9.24237804878049	DS20
WECC22091	437	5462	4181	1157	9.5675057208238	DS20
WECC22092	2014	24231	22329	6178	11.0868917576961	DS20
WECC22093	499	6723	5527	1355	11.0761523046092	DS20
WECC22094	789	7302	7555	2939	9.57541191381496	DS20
WECC22095	928	10685	9748	3396	10.5043103448276	DS20
WECC22096	311	3444	2895	902	9.30868167202572	DS20
WECC22098	1522	16168	16411	5389	10.7825229960578	DS20
WECC22100	494	4994	4711	1635	9.53643724696356	DS20
WECC22103	859	9781	9267	3380	10.7881257275902	DS20
WECC22105	1732	19588	19445	5671	11.2269053117783	DS20
WECC22106	1487	16188	15376	4814	10.3402824478816	DS20
WECC22108	1441	15588	15115	4761	10.4892435808466	DS20
WECC22109	1048	11044	10633	3596	10.1459923664122	DS20
WECC22110	913	10560	10040	2842	10.9967141292443	DS20
WECC22114	463	4690	3908	1309	8.44060475161987	DS20
WECC22118	934	9553	9084	3260	9.72591006423983	DS20
WECC22122	878	8690	7956	2784	9.06150341685649	DS20
WECC22123	750	7914	7301	2665	9.73466666666667	DS20
WECC22124	577	5952	5481	1960	9.49913344887348	DS20
WECC22125	370	3926	3716	1299	10.0432432432432	DS20
WECC22126	937	9753	9550	3578	10.1921024546425	DS20
WECC22127	634	5730	5685	1790	8.96687697160883	DS20
WECC22128	347	4105	3278	925	9.44668587896254	DS20
WECC22130	1158	10574	11010	4355	9.50777202072539	DS20
WECC22132	280	3122	2542	815	9.07857142857143	DS20
WECC22133	1733	17158	17769	6134	10.2533179457588	DS20
WECC22134	873	9849	9262	2717	10.6093928980527	DS20
WECC22135	484	4250	3742	1356	7.73140495867769	DS20
WECC22136	1550	17292	16804	5432	10.8412903225806	DS20
WECC22137	433	4078	3703	1206	8.55196304849885	DS20
WECC22138	765	7887	7613	2847	9.9516339869281	DS20
WECC22139	1409	15932	15869	4923	11.2625975869411	DS20
WECC22144	2044	22368	22181	7224	10.8517612524462	DS20
WECC22146	749	7212	6891	2447	9.20026702269693	DS20
WECC22147	512	5193	5143	1659	10.044921875	DS20
WECC22148	280	3037	2190	730	7.82142857142857	DS20
WECC22149	1141	9306	11038	4514	9.67397020157756	DS20
WECC22150	1468	14038	14053	4895	9.57288828337875	DS20
WECC22151	531	5330	4880	1731	9.19020715630885	DS20
WECC22152	571	6089	5712	1821	10.0035026269702	DS20
WECC22154	538	5477	5456	1988	10.1412639405204	DS20
WECC22155	1067	9171	10487	4120	9.82849109653233	DS20
WECC22156	507	5202	4675	1485	9.22090729783037	DS20
WECC22158	405	4407	3767	1044	9.30123456790123	DS20
WECC22160	491	5489	4797	1643	9.76985743380855	DS20
WECC22163	352	3198	2564	873	7.28409090909091	DS20
WECC22164	1668	15528	16964	6143	10.1702637889688	DS20
WECC22165	3272	28835	32541	12500	9.94529339853301	DS20
WECC22166	518	6344	5263	1389	10.1602316602317	DS20
WECC22168	2214	20488	22495	8268	10.1603432700994	DS20
WECC22169	1503	15799	16637	6396	11.0691949434464	DS20
WECC22170	2959	25701	29820	11771	10.0777289624873	DS20
WECC22171	829	9957	9030	2411	10.8926417370326	DS20
WECC22172	1177	10442	11422	4241	9.70433305012744	DS20
WECC22173	251	3138	2088	517	8.31872509960159	DS20
WECC22174	283	4152	2545	774	8.99293286219081	DS20
WECC22175	593	6283	5975	1980	10.0758853288364	DS20
WECC22176	613	7232	6094	1775	9.94127243066884	DS20
WECC22178	1157	11360	11544	4249	9.97752808988764	DS20
WECC22179	560	5290	4980	1932	8.89285714285714	DS20
WECC22180	342	3936	2978	883	8.70760233918129	DS20
WECC22181	293	3001	2710	996	9.24914675767918	DS20
WECC22182	922	9960	8773	2806	9.51518438177874	DS20
WECC22183	1803	18311	19188	6005	10.6422628951747	DS20
WECC22185	986	8802	9506	3599	9.64097363083164	DS20
WECC22186	311	3541	2558	730	8.22508038585209	DS20
WECC22189	404	4273	3666	1150	9.07425742574257	DS20
WECC22190	257	2932	1828	498	7.11284046692607	DS20
WECC22191	1081	11023	11414	4007	10.5587419056429	DS20
WECC22193	421	4373	3734	1267	8.86935866983373	DS20
WECC22194	1355	13883	13792	4802	10.1785977859779	DS20
WECC22195	596	6472	5770	1852	9.68120805369128	DS20
WECC22196	753	8014	7856	2582	10.4329349269588	DS20
WECC22197	1755	16197	18305	7302	10.4301994301994	DS20
WECC22198	1633	19807	17920	5949	10.9736680955297	DS20
WECC22199	598	6117	5608	1927	9.37792642140468	DS20
WECC22200	730	8437	7250	2263	9.93150684931507	DS20
WECC22201	2688	31698	30891	9173	11.4921875	DS20
WECC22202	296	3419	2737	944	9.24662162162162	DS20
WECC22205	473	5871	5135	1458	10.8562367864693	DS20
WECC22207	1658	17545	15263	5432	9.20566948130277	DS20
WECC22208	1870	21069	19232	6057	10.2844919786096	DS20
WECC22209	249	3201	2477	836	9.94779116465863	DS20
WECC22212	2245	26483	26144	8044	11.645434298441	DS20
WECC22214	1732	16498	16736	6447	9.66281755196305	DS20
WECC22215	427	4590	3554	1236	8.3231850117096	DS20
WECC22216	778	7898	7512	2881	9.65552699228792	DS20
WECC22217	734	7429	6911	2401	9.41553133514986	DS20
WECC22221	561	6038	6028	1809	10.7450980392157	DS20
WECC22222	1121	11491	11722	4606	10.4567350579839	DS20
WECC22223	459	5409	4178	1473	9.10239651416122	DS20
WECC22224	1858	21333	19347	7114	10.4128094725511	DS20
WECC22225	988	11028	10087	2924	10.2095141700405	DS20
WECC22226	1002	10250	10351	3331	10.3303393213573	DS20
WECC22227	2667	41734	35553	7310	13.3307086614173	DS20
WECC22228	163	1817	1148	359	7.04294478527607	DS20
WECC22229	682	6935	6372	2399	9.34310850439883	DS20
WECC22230	681	7165	6936	2473	10.1850220264317	DS20
WECC22231	2421	26120	26202	8079	10.822800495663	DS20
WECC22232	1669	18696	18436	6093	11.0461354104254	DS20
WECC22235	1398	14444	14504	4976	10.3748211731044	DS20
WECC22236	2043	23962	22473	6683	11	DS20
WECC22237	846	8572	8404	2642	9.9338061465721	DS20
WECC22238	785	8867	7766	2803	9.89299363057325	DS20
WECC22240	1027	13998	12178	2903	11.8578383641675	DS20
WECC22241	2218	24196	24660	7900	11.1181244364292	DS20
WECC22242	558	6769	5623	1607	10.0770609318996	DS20
WECC22243	777	7415	7104	2894	9.14285714285714	DS20
WECC22247	468	5486	4773	1368	10.1987179487179	DS20
WECC22248	815	8865	8136	2666	9.98282208588957	DS20
WECC22251	1036	12751	11284	3438	10.8918918918919	DS20
WECC22252	1938	22024	21368	6145	11.0257997936017	DS20
WECC22256	1448	13685	14719	5389	10.1650552486188	DS20
WECC22258	735	7526	6771	2401	9.21224489795918	DS20
WECC22259	506	5491	5009	1838	9.89920948616601	DS20
WECC22260	685	6105	6036	2300	8.81167883211679	DS20
WECC22261	688	6791	6685	2332	9.71656976744186	DS20
WECC22262	1180	14366	13190	4265	11.1779661016949	DS20
WECC22263	1460	14262	14875	5460	10.1883561643836	DS20
WECC22265	521	6599	5479	1601	10.5163147792706	DS20
WECC22266	1078	12854	11839	2741	10.9823747680891	DS20
WECC22268	3186	37454	36424	11099	11.4325172630257	DS20
WECC22269	666	6574	5997	2029	9.00450450450451	DS20
WECC22270	493	5603	4914	1375	9.96754563894523	DS20
WECC22271	722	9255	7964	1965	11.0304709141274	DS20
WECC22272	353	3637	2564	840	7.26345609065156	DS20
WECC22273	1142	13070	11550	3873	10.1138353765324	DS20
WECC22275	370	3916	3261	1066	8.81351351351351	DS20
WECC22279	289	2900	2157	640	7.46366782006921	DS20
WECC22280	862	11397	10140	2627	11.7633410672854	DS20
WECC22285	1224	11937	12508	4517	10.218954248366	DS20
WECC22287	674	9817	8022	1900	11.9020771513353	DS20
WECC22288	2661	36135	30192	6642	11.3461104847802	DS20
WECC22291	865	10023	9448	2847	10.9225433526012	DS20
WECC22292	624	8658	7197	1944	11.5336538461538	DS20
WECC22293	990	11234	9985	3090	10.0858585858586	DS20
WECC22294	341	3777	3062	900	8.97947214076246	DS20
WECC22295	944	8706	8744	3387	9.26271186440678	DS20
WECC22296	387	4099	3466	1198	8.95607235142119	DS20
WECC22297	2629	27932	28814	9633	10.9600608596425	DS20
WECC22298	706	8035	6995	2215	9.90793201133144	DS20
WECC22299	1307	17126	16731	2966	12.8010711553175	DS20
WECC22300	523	6391	5130	1658	9.80879541108987	DS20
WECC22301	707	8059	6695	1974	9.46958981612447	DS20
WECC22302	1070	10221	10495	3767	9.80841121495327	DS20
WECC22304	531	6080	4812	1447	9.06214689265537	DS20
WECC22305	728	8818	7725	2485	10.6112637362637	DS20
WECC22307	2759	29679	30099	10486	10.9093874592244	DS20
WECC22308	680	6890	6516	2521	9.58235294117647	DS20
WECC22309	581	5721	5725	2166	9.85370051635112	DS20
WECC22310	894	8469	8933	3286	9.99217002237136	DS20
WECC22311	451	6017	4711	1377	10.4456762749446	DS20
WECC22312	860	11607	8944	2288	10.4	DS20
WECC22313	3579	43817	42530	12196	11.8832075998882	DS20
WECC22316	946	8776	9570	4025	10.1162790697674	DS20
WECC22317	2421	23146	26168	10336	10.8087567121024	DS20
WECC22318	449	5005	4179	1486	9.30734966592428	DS20
WECC22322	686	7575	7239	2350	10.5524781341108	DS20
WECC22323	427	4821	3710	1091	8.68852459016394	DS20
WECC22324	928	10109	8923	3303	9.61530172413793	DS20
WECC22325	576	5654	5109	1965	8.86979166666667	DS20
WECC22327	504	5089	4672	1504	9.26984126984127	DS20
WECC22328	1144	11624	10775	3314	9.41870629370629	DS20
WECC22329	639	7476	6098	1721	9.54303599374022	DS20
WECC22331	811	8584	7809	2805	9.6288532675709	DS20
WECC22333	1265	11879	13444	4624	10.6276679841897	DS20
WECC22334	922	8433	8765	3369	9.50650759219089	DS20
WECC22335	1685	21700	19168	4903	11.3756676557864	DS20
WECC22336	1291	13479	12939	4294	10.0224632068164	DS20
WECC22337	755	6670	7025	2623	9.3046357615894	DS20
WECC22339	790	7851	7918	2923	10.0227848101266	DS20
WECC22341	720	7023	5959	2090	8.27638888888889	DS20
WECC22344	4112	43148	43796	15473	10.6507782101167	DS20
WECC22346	1322	16149	14760	4290	11.1649016641452	DS20
WECC22347	485	5066	4932	1793	10.1690721649485	DS20
WECC22348	2178	21364	22623	8396	10.3870523415978	DS20
WECC22349	3384	38361	38917	11779	11.5002955082742	DS20
WECC22350	1199	15222	13906	3456	11.5979983319433	DS20
WECC22351	492	4622	4459	1570	9.0630081300813	DS20
WECC22352	1055	10932	10180	4019	9.64928909952607	DS20
WECC22353	662	8915	7505	1842	11.3368580060423	DS20
WECC22355	952	8835	9138	3094	9.59873949579832	DS20
WECC22357	487	4523	4691	1821	9.63244353182752	DS20
WECC22358	2791	26996	29404	11281	10.5352920100322	DS20
WECC22360	608	7136	6512	1867	10.7105263157895	DS20
WECC22361	1036	10830	10415	3582	10.0530888030888	DS20
WECC22362	318	3068	2302	761	7.23899371069182	DS20
WECC22363	1023	11100	10885	3885	10.6402737047898	DS20
WECC22365	1262	13292	12784	4564	10.1299524564184	DS20
WECC22366	1044	10877	10924	3496	10.4636015325671	DS20
WECC22368	1740	17117	17433	6544	10.0189655172414	DS20
WECC22370	360	3448	2867	894	7.96388888888889	DS20
WECC22371	2931	29449	30099	10354	10.2691914022518	DS20
WECC22372	524	4809	4981	1829	9.50572519083969	DS20
WECC22373	494	5243	4306	1396	8.7165991902834	DS20
WECC22374	1707	15184	16720	6438	9.79496192149971	DS20
WECC22376	1108	14923	13128	3080	11.8483754512635	DS20
WECC22377	1089	9609	10922	4234	10.0293847566575	DS20
WECC22378	987	10823	9752	3172	9.88044579533941	DS20
WECC22379	1622	20216	18126	5383	11.1750924784217	DS20
WECC22380	886	9631	8807	2747	9.94018058690745	DS20
WECC22381	1001	9586	9322	3533	9.31268731268731	DS20
WECC22384	983	8352	8085	2973	8.22482197355036	DS20
WECC23002	421	5968	4908	1260	11.6579572446556	DS20
WECC23003	2554	24910	25484	8210	9.97807361002349	DS20
WECC23004	279	4842	3312	521	11.8709677419355	DS20
WECC23005	693	9918	8424	2124	12.1558441558442	DS20
WECC23006	119	1085	824	251	6.92436974789916	DS20
WECC23008	1366	21739	17806	3814	13.0351390922401	DS20
WECC23012	514	4728	4863	1726	9.46108949416342	DS20
WECC23013	440	3506	4114	1757	9.35	DS20
WECC23014	910	8857	9350	3418	10.2747252747253	DS20
WECC23015	1176	12297	11815	4359	10.046768707483	DS20
WECC23016	266	1866	1950	787	7.33082706766917	DS20
WECC23018	2775	34214	34008	10279	12.2551351351351	DS20
WECC23020	311	3798	3325	945	10.6913183279743	DS20
WECC23026	974	10899	11064	3411	11.3593429158111	DS20
WECC23027	501	4548	4475	1555	8.93213572854291	DS20
WECC23029	1305	14322	14463	4456	11.0827586206897	DS20
WECC23032	728	6607	7610	2797	10.4532967032967	DS20
WECC23033	184	2087	1232	353	6.69565217391304	DS20
WECC23034	645	6271	6726	2387	10.4279069767442	DS20
WECC23035	435	4232	4025	1463	9.25287356321839	DS20
WECC23036	646	5917	6543	2609	10.1284829721362	DS20
WECC23038	792	7521	8327	2604	10.5138888888889	DS20
WECC23039	162	1385	1274	439	7.8641975308642	DS20
WECC23040	673	5809	6645	2710	9.87369985141159	DS20
WECC23041	3280	42097	38413	10900	11.7112804878049	DS20
WECC23042	1359	13038	13368	4341	9.83664459161148	DS20
WECC23044	1203	11372	13240	5099	11.0058187863674	DS20
WECC23046	1698	16307	18932	7604	11.1495877502945	DS20
WECC23048	1153	9730	11918	4915	10.3365134431917	DS20
WECC23050	182	1634	1309	359	7.19230769230769	DS20
WECC23051	413	4633	4156	1339	10.0629539951574	DS20
WECC23053	165	1393	1010	353	6.12121212121212	DS20
WECC23055	1469	13653	16022	6296	10.9067392784207	DS20
WECC23056	656	5708	6290	2265	9.58841463414634	DS20
WECC23057	1091	11862	11675	3319	10.7011915673694	DS20
WECC23058	2463	28231	27709	8204	11.2501015022331	DS20
WECC23059	760	7181	7809	2899	10.275	DS20
WECC23060	260	3284	2662	739	10.2384615384615	DS20
WECC23061	231	2034	2059	776	8.91341991341991	DS20
WECC23062	1797	17391	19754	7477	10.9927657206455	DS20
WECC23063	3424	40898	40053	11056	11.6977219626168	DS20
WECC23064	1931	20989	22225	7032	11.5095805282237	DS20
WECC23065	423	3855	3762	1353	8.8936170212766	DS20
WECC23066	1512	22491	18010	4495	11.9113756613757	DS20
WECC23068	949	8168	8909	3403	9.38777660695469	DS20
WECC23069	672	7060	6794	2400	10.110119047619	DS20
WECC23070	1213	11997	13616	4961	11.2250618301731	DS20
WECC23071	2578	29634	29415	9535	11.4100077579519	DS20
WECC23073	510	7451	6344	1703	12.4392156862745	DS20
WECC23074	675	7112	6850	2074	10.1481481481481	DS20
WECC23075	1353	14744	15232	5906	11.2579453067258	DS20
WECC23076	736	6267	7891	3070	10.7214673913043	DS20
WECC23079	732	9425	8226	1965	11.2377049180328	DS20
WECC23080	231	2910	2503	593	10.8354978354978	DS20
WECC23081	187	1730	1158	369	6.19251336898396	DS20
WECC23083	1019	12865	10984	3133	10.7791952894995	DS20
WECC23084	424	4583	4029	1222	9.50235849056604	DS20
WECC23086	914	8526	9017	3218	9.86542669584245	DS20
WECC23087	1098	13951	12755	3605	11.6165755919854	DS20
WECC23090	1502	14083	15576	5649	10.37017310253	DS20
WECC23091	813	9118	9204	2776	11.3210332103321	DS20
WECC23092	3406	31431	35903	13342	10.5411039342337	DS20
WECC23094	241	3095	2592	631	10.7551867219917	DS20
WECC23097	151	1830	1444	333	9.56291390728477	DS20
WECC23098	363	3651	3718	1361	10.2424242424242	DS20
WECC23099	2207	23612	25883	8788	11.7276846397825	DS20
WECC23100	363	3831	4026	1283	11.0909090909091	DS20
WECC23101	161	1422	1219	302	7.57142857142857	DS20
WECC23102	2605	31609	30509	8338	11.7117082533589	DS20
WECC23103	249	2345	2348	892	9.42971887550201	DS20
WECC23104	695	6692	6977	2447	10.0388489208633	DS20
WECC23106	449	4875	4381	1168	9.75723830734967	DS20
WECC23111	845	7624	9240	3905	10.9349112426036	DS20
WECC23112	121	1074	912	281	7.53719008264463	DS20
WECC23115	1498	14486	16542	6184	11.0427236315087	DS20
WECC23117	177	1634	1484	458	8.38418079096045	DS20
WECC23119	97	789	607	183	6.25773195876289	DS20
WECC23120	201	2065	1635	532	8.13432835820896	DS20
WECC23121	670	6297	6821	2644	10.1805970149254	DS20
WECC23122	1602	15517	16732	5965	10.4444444444444	DS20
WECC23124	121	1170	917	284	7.57851239669422	DS20
WECC23126	455	4648	4578	1769	10.0615384615385	DS20
WECC23128	2854	33002	33040	10562	11.5767344078486	DS20
WECC23134	1328	13720	14286	4465	10.7575301204819	DS20
WECC23137	628	6169	6603	2241	10.5143312101911	DS20
WECC23139	222	2609	2200	473	9.90990990990991	DS20
WECC23140	703	7162	8081	3031	11.4950213371266	DS20
WECC23141	425	4011	4402	1524	10.3576470588235	DS20
WECC23142	598	5185	5779	2186	9.66387959866221	DS20
WECC23143	1587	14907	17475	7055	11.0113421550095	DS20
WECC23145	777	7828	8079	2636	10.3976833976834	DS20
WECC23148	147	1452	1137	284	7.73469387755102	DS20
WECC23151	949	9689	10107	3606	10.650158061117	DS20
WECC23152	471	6170	5113	1334	10.8556263269639	DS20
WECC23153	94	854	758	248	8.06382978723404	DS20
WECC23154	1389	14329	15311	5534	11.0230381569474	DS20
WECC23155	996	10465	10365	3085	10.4066265060241	DS20
WECC23158	249	2144	2090	640	8.39357429718876	DS20
WECC23159	1148	13839	13260	3982	11.5505226480836	DS20
WECC23160	4106	48512	46771	15122	11.3908913784705	DS20
WECC23161	444	4955	4556	1525	10.2612612612613	DS20
WECC23163	632	7135	6525	2172	10.3243670886076	DS20
WECC23164	815	7118	8485	3426	10.4110429447853	DS20
WECC23165	1134	10914	11891	4597	10.4858906525573	DS20
WECC23166	255	3213	2461	808	9.65098039215686	DS20
WECC23168	405	5469	4621	1137	11.4098765432099	DS20
WECC23169	361	3909	4062	1192	11.2520775623269	DS20
WECC23170	207	1849	1479	447	7.14492753623188	DS20
WECC23171	185	2401	1923	523	10.3945945945946	DS20
WECC23172	2816	32914	31627	9374	11.2311789772727	DS20
WECC23176	710	7487	7768	2829	10.9408450704225	DS20
WECC23178	292	3142	2763	770	9.46232876712329	DS20
WECC23180	502	4351	5648	2177	11.2509960159363	DS20
WECC23181	109	954	751	213	6.88990825688073	DS20
WECC23182	759	6931	7186	2739	9.46772068511199	DS20
WECC23183	1555	17786	17523	4621	11.2688102893891	DS20
WECC23184	3470	38002	38400	12590	11.0662824207493	DS20
WECC23185	566	5013	5370	2066	9.48763250883392	DS20
WECC23186	1288	11392	13115	5167	10.1824534161491	DS20
WECC23187	618	6927	6954	2289	11.252427184466	DS20
WECC23190	278	2971	2445	498	8.79496402877698	DS20
WECC23191	370	3536	3420	1019	9.24324324324324	DS20
WECC23192	624	6111	5717	1928	9.16185897435897	DS20
WECC23197	1352	18321	16576	4124	12.2603550295858	DS20
WECC23198	228	2412	2038	557	8.93859649122807	DS20
WECC23199	218	1877	1535	351	7.04128440366972	DS20
WECC23200	2008	20628	21316	6514	10.6155378486056	DS20
WECC23201	286	3102	3151	1117	11.0174825174825	DS20
WECC23204	2487	26601	28095	9328	11.2967430639324	DS20
WECC23206	377	3689	3551	1258	9.41909814323607	DS20
WECC23207	3227	35401	36269	10661	11.2392314843508	DS20
WECC23213	208	1953	1787	538	8.59134615384615	DS20
WECC23216	128	1707	1272	233	9.9375	DS20
WECC23218	332	3059	2932	1039	8.83132530120482	DS20
WECC23222	1202	14085	14029	3381	11.671381031614	DS20
WECC23223	397	5666	4427	894	11.1511335012594	DS20
WECC23224	265	2648	2668	925	10.0679245283019	DS20
WECC23226	579	5749	5729	1844	9.89464594127807	DS20
WECC23229	233	2633	2046	645	8.78111587982833	DS20
WECC23230	504	5050	5750	2003	11.4087301587302	DS20
WECC23231	567	6189	6205	1837	10.9435626102293	DS20
WECC23232	2558	26641	28531	10271	11.1536356528538	DS20
WECC23236	1703	17396	19083	6030	11.2055196711685	DS20
WECC23237	374	3312	3647	1171	9.75133689839572	DS20
WECC23238	291	3057	3081	987	10.5876288659794	DS20
WECC23239	466	4266	4728	1846	10.1459227467811	DS20
WECC23240	4550	45335	51679	17099	11.358021978022	DS20
WECC23242	334	3236	3348	1139	10.0239520958084	DS20
WECC23243	178	1460	1201	366	6.74719101123596	DS20
WECC23244	313	2853	2870	862	9.16932907348243	DS20
WECC23245	274	2872	2761	943	10.0766423357664	DS20
WECC23246	823	8203	9100	3167	11.0571081409478	DS20
WECC23247	542	5797	5475	2128	10.1014760147601	DS20
WECC23248	920	7204	8136	3066	8.84347826086957	DS20
WECC23252	183	1516	1111	380	6.07103825136612	DS20
WECC23253	442	3953	4113	1585	9.30542986425339	DS20
WECC23255	1028	9826	10788	3488	10.4941634241245	DS20
WECC23256	156	1321	1103	333	7.07051282051282	DS20
WECC23257	1857	20895	19930	6596	10.7323640280022	DS20
WECC23258	834	6675	7490	2901	8.98081534772182	DS20
WECC23259	1489	23488	20217	4613	13.5775688381464	DS20
WECC23260	487	6715	5840	1408	11.9917864476386	DS20
WECC23261	1997	21422	22436	6364	11.2348522784176	DS20
WECC23262	270	2813	2710	842	10.037037037037	DS20
